GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,Actor1__model_time_in_ms,Actor1_release_harness_version,Actor1_release_model_version,Actor1_release_model_version_number,Actor1_request_id,Actor1_result_class1,Actor1_result_class2,Actor1_timing,Actor2__model_time_in_ms,Actor2_release_harness_version,Actor2_release_model_version,Actor2_release_model_version_number,Actor2_request_id,Actor2_result_class1,Actor2_result_class2,Actor2_timing
838790512,4/16/2019,201904,2019,2019.2904,USA,IOWA,USA,,,,,,,,GOV,AUTHORITIES,,,,,,GOV,,,1,182,182,18,4,-9.5,6,1,6,-5.660377358,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,3,"Danville, Iowa, United States",US,USIA,IA057,40.8645,-91.3146,455791,3,"Danville, Iowa, United States",US,USIA,IA057,40.8645,-91.3146,455791,2.01904E+13,http://www.newtondailynews.com/2019/04/16/iowa-patrol-3-women-fatally-injured-when-train-hit-suv/al6qghu/,1001,0.1,5ec427ae4cedfd0008830f07,4,6IX0VBFRPSN3UHO8,TRUE,4,1001.195431,1001,0.1,5ec427ae4cedfd0008830f07,4,S1X3YO5UGWQEBI7T,TRUE,2,1001.170635
838790513,4/16/2019,201904,2019,2019.2904,USA,IOWA,USA,,,,,,,,GOV,AUTHORITIES,,,,,,GOV,,,1,182,182,18,4,-9.5,4,1,4,-5.660377358,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,3,"Danville, Iowa, United States",US,USIA,IA057,40.8645,-91.3146,455791,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,2.01904E+13,http://www.newtondailynews.com/2019/04/16/iowa-patrol-3-women-fatally-injured-when-train-hit-suv/al6qghu/,1001,0.1,5ec427ae4cedfd0008830f07,4,RQ9O231ICNZW8AEF,TRUE,4,1001.168728,0,0.1,5ec427ae4cedfd0008830f07,4,89EGID1K7P6BMSNY,TRUE,2,0.072956085
838790514,4/16/2019,201904,2019,2019.2904,USA,KENTUCKY,USA,,,,,,,,GUYEDU,GEORGETOWN,GUY,,,,,EDU,,,1,173,173,17,4,-5,10,1,10,-9.022556391,3,"Scott County, Kentucky, United States",US,USKY,KY209,38.3001,-84.5666,516951,3,"Scott County, Kentucky, United States",US,USKY,,38.3001,-84.5666,516951,3,"Scott County, Kentucky, United States",US,USKY,,38.3001,-84.5666,516951,2.01904E+13,https://www.clickondetroit.com/news/national/substitute-teacher-charged-after-teaching-middle-school-students-while-drunk,1001,0.1,5ec427ae4cedfd0008830f07,4,FTUK027J4IZQRH3Y,TRUE,4,1000.724077,0,0.1,5ec427ae4cedfd0008830f07,4,VGLBZ6KF8MR5TASI,TRUE,2,0.081539154
838790515,4/16/2019,201904,2019,2019.2904,USA,MONTANA,USA,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,1,193,193,19,4,-10,2,1,2,-3.55987055,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,2.01904E+13,https://missoulian.com/news/state-and-regional/crime-and-courts/montana-trooper-wounded-in-shooting-interacts-from-hospital-bed/article_fa363d98-0e36-581a-8c34-2e98a18ad83d.html,0,0.1,5ec427ae4cedfd0008830f07,4,NLJV8PS9TQDMIARH,TRUE,4,0.081062317,0,0.1,5ec427ae4cedfd0008830f07,4,F75XCT2VJHDS0WG3,TRUE,2,0.076293945
838790516,4/16/2019,201904,2019,2019.2904,USA,UNITED STATES,USA,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,36,36,3,1,4,1,1,1,-4.081632653,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,2.01904E+13,http://www.israeltoday.co.il/NewsItem/tabid/178/nid/36435/Default.aspx,0,0.1,5ec427ae4cedfd0008830f07,4,0RHPX2OSQ19YGZKJ,TRUE,4,0.076293945,0,0.1,5ec427ae4cedfd0008830f07,4,3QVIPBRY8ZGAH1JL,TRUE,3,0.079631805
838790517,4/16/2019,201904,2019,2019.2904,USA,UNITED STATES,USA,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,36,36,3,1,4,1,1,1,-4.081632653,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2.01904E+13,http://www.israeltoday.co.il/NewsItem/tabid/178/nid/36435/Default.aspx,1001,0.1,5ec427ae4cedfd0008830f07,4,VLJ0DC4SU37B6R25,TRUE,4,1001.170397,0,0.1,5ec427ae4cedfd0008830f07,4,14JH8YMAGE5LS96V,TRUE,3,0.081300735
838790518,4/16/2019,201904,2019,2019.2904,USA,UNITED STATES,USA,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,40,40,4,1,1,2,1,2,-4.081632653,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,2.01904E+13,http://www.israeltoday.co.il/NewsItem/tabid/178/nid/36435/Default.aspx,0,0.1,5ec427ae4cedfd0008830f07,4,MUEP698FNLH1IVYD,TRUE,4,0.081062317,1001,0.1,5ec427ae4cedfd0008830f07,4,5IS86WZL2KE3OT1V,TRUE,3,1001.188278
838790519,4/16/2019,201904,2019,2019.2904,USA,UNITED STATES,USA,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,160,160,16,4,-4,5,1,5,-4.081632653,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,2.01904E+13,http://www.israeltoday.co.il/NewsItem/tabid/178/nid/36435/Default.aspx,0,0.1,5ec427ae4cedfd0008830f07,4,KW5TDY1CS38VBLOJ,TRUE,4,0.106811523,0,0.1,5ec427ae4cedfd0008830f07,4,V6O259YG14WKMSHD,TRUE,2,0.074625015
838790520,4/16/2019,201904,2019,2019.2904,USA,UNITED STATES,USA,,,,,,,,ITA,NAPLES,ITA,,,,,,,,0,73,73,7,2,7.4,3,1,3,-2.570694087,3,"Collier County, Florida, United States",US,USFL,FL021,26.1337,-81.4831,295754,3,"Collier County, Florida, United States",US,USFL,,26.1337,-81.4831,295754,3,"Collier County, Florida, United States",US,USFL,,26.1337,-81.4831,295754,2.01904E+13,https://www.naplesnews.com/story/news/crime/2019/04/16/sheriff-credits-narcan-carrying-deputies-lifesavers/3221144002/,1001,0.1,5ec427ae4cedfd0008830f07,4,IG4SBTM163J8UWN7,TRUE,4,1001.171589,0,0.1,5ec427ae4cedfd0008830f07,4,NPMK31T2FJ6RQEY5,TRUE,3,0.074148178
838790521,4/16/2019,201904,2019,2019.2904,USA,UNITED STATES,USA,,,,,,,,ITA,NAPLES,ITA,,,,,,,,0,73,73,7,2,7.4,2,1,2,-2.570694087,3,"Collier County, Florida, United States",US,USFL,FL021,26.1337,-81.4831,295754,3,"Lee County, Florida, United States",US,USFL,,26.567,-81.8831,295758,3,"Collier County, Florida, United States",US,USFL,,26.1337,-81.4831,295754,2.01904E+13,https://www.naplesnews.com/story/news/crime/2019/04/16/sheriff-credits-narcan-carrying-deputies-lifesavers/3221144002/,0,0.1,5ec427ae4cedfd0008830f07,4,KRDCB5FN2WLUA8EV,TRUE,4,0.083208084,0,0.1,5ec427ae4cedfd0008830f07,4,E5Y4ZXHCBJGTD3MP,TRUE,3,0.081777573
838790522,4/16/2019,201904,2019,2019.2904,USA,UNITED STATES,USA,,,,,,,,JEW,JEWISH,,,,JEW,,,,,1,10,10,1,1,0,2,1,2,1.632653061,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,2.01904E+13,http://www.sun-sentinel.com/florida-jewish-journal/opinion/fl-jj-opinion-silver-jewish-achievements-are-out-of-this-world-20190424-story.html,0,0.1,5ec427ae4cedfd0008830f07,4,FEYR1H7D5AC34P8U,TRUE,4,0.077009201,0,0.1,5ec427ae4cedfd0008830f07,4,08L4IBGOAVF2RZ5Y,TRUE,1,0.076293945
838790523,4/16/2019,201904,2019,2019.2904,USA,UNITED STATES,USA,,,,,,,,JUD,PROSECUTOR,,,,,,JUD,,,1,20,20,2,1,3,6,1,6,-7.826086957,3,"Mall Of America, Minnesota, United States",US,USMN,MN037,44.8544,-93.2436,659621,3,"Mall Of America, Minnesota, United States",US,USMN,,44.8544,-93.2436,659621,3,"Mall Of America, Minnesota, United States",US,USMN,,44.8544,-93.2436,659621,2.01904E+13,https://nypost.com/2019/04/16/man-who-tossed-boy-off-mall-of-america-balcony-was-looking-for-someone-to-kill-prosecutors/,0,0.1,5ec427ae4cedfd0008830f07,4,JDMYUHCPSEV9NB3T,TRUE,4,0.069379807,0,0.1,5ec427ae4cedfd0008830f07,4,I8HWUKJ2BTSV50DF,TRUE,3,0.08058548
838790524,4/16/2019,201904,2019,2019.2904,USA,KANSAS,USA,,,,,,,,JUD,CIRCUIT COURT OF APPEALS,,,,,,JUD,,,1,22,22,2,1,3.2,4,1,4,8.888888889,2,"Kansas, United States",US,USKS,,38.5111,-96.8005,KS,2,"Kansas, United States",US,USKS,,38.5111,-96.8005,KS,2,"Kansas, United States",US,USKS,,38.5111,-96.8005,KS,2.01904E+13,http://kansaspublicradio.org/kpr-news/army-vet-appeals-immigration-adoption-case,0,0.1,5ec427ae4cedfd0008830f07,4,DFEZR93PJOLCUB4M,TRUE,4,0.080347061,0,0.1,5ec427ae4cedfd0008830f07,4,UDP0MN2HEJCRZF45,TRUE,0,0.090837479
838790525,4/16/2019,201904,2019,2019.2904,USA,OHIO,USA,,,,,,,,JUD,STATE SUPREME COURT,,,,,,JUD,,,1,71,71,7,2,7.4,4,1,4,-0.630914826,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,2.01904E+13,https://www.wral.com/ohio-lawmakers-get-feedback-on-plans-for-more-school-funding/18329414/,0,0.1,5ec427ae4cedfd0008830f07,4,YLVHXFK4PUT0JDEG,TRUE,4,0.051259995,0,0.1,5ec427ae4cedfd0008830f07,4,RD01FQ8IUBWONSZ7,TRUE,3,0.077962875
838790526,4/16/2019,201904,2019,2019.2904,USA,UNITED STATES,USA,,,,,,,,JUD,PROSECUTOR,,,,,,JUD,,,0,100,100,10,3,-5,2,1,2,-4.452226113,3,"Phoenix, Arizona, United States",US,USAZ,AZ013,33.4484,-112.074,44784,3,"Phoenix, Arizona, United States",US,USAZ,AZ013,33.4484,-112.074,44784,3,"Phoenix, Arizona, United States",US,USAZ,AZ013,33.4484,-112.074,44784,2.01904E+13,https://www.azcentral.com/story/news/local/phoenix/2019/04/16/jury-verdict-robert-interval-girlfriend-christine-mustafa-murder-case-no-body/3410533002/,1001,0.1,5ec427ae4cedfd0008830f07,4,CPH39X658D0V2JIQ,TRUE,4,1001.180649,1001,0.1,5ec427ae4cedfd0008830f07,4,6NTXGQ3LY0J4IF1Z,TRUE,2,1001.171827
838790527,4/16/2019,201904,2019,2019.2904,USA,UNITED STATES,USA,,,,,,,,JUD,ATTORNEY,,,,,,JUD,,,1,112,112,11,3,-2,2,1,2,-5.582524272,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,2.01904E+13,https://realityblurb.com/2019/04/16/rhobh-star-camille-grammers-husband-david-c-meyer-targeted-by-website-trying-to-disbar-him/,0,0.1,5ec427ae4cedfd0008830f07,4,6B3XY74T2SH9G8O5,FALSE,4,0.082492828,0,0.1,5ec427ae4cedfd0008830f07,4,B4EUDJN2LY0C9I8W,FALSE,2,0.07724762
838790528,4/16/2019,201904,2019,2019.2904,USA,LOUISIANA,USA,,,,,,,,JUD,ADVOCATE,,,,,,JUD,,,1,173,173,17,4,-5,4,1,4,-9.185803758,3,"New Orleans, Louisiana, United States",US,USLA,LA071,29.9546,-90.0751,1629985,3,"Opelousas, Louisiana, United States",US,USLA,LA097,30.5335,-92.0815,1629991,3,"Opelousas, Louisiana, United States",US,USLA,LA097,30.5335,-92.0815,1629991,2.01904E+13,https://www.courthousenews.com/damning-evidence-points-to-church-fires-suspect/,0,0.1,5ec427ae4cedfd0008830f07,4,TMAZPFWY5L0KJU4X,TRUE,4,0.079393387,0,0.1,5ec427ae4cedfd0008830f07,4,AHU13W6BP52CLIGZ,TRUE,2,0.068187714
838790529,4/16/2019,201904,2019,2019.2904,USA,UNITED STATES,USA,,,,,,,,JUD,ADVOCATE,,,,,,JUD,,,1,173,173,17,4,-5,2,1,2,-9.185803758,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,3,"Opelousas, Louisiana, United States",US,USLA,LA097,30.5335,-92.0815,1629991,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,2.01904E+13,https://www.courthousenews.com/damning-evidence-points-to-church-fires-suspect/,0,0.1,5ec427ae4cedfd0008830f07,4,FT419NEBDOS5HVU3,TRUE,4,0.097990036,0,0.1,5ec427ae4cedfd0008830f07,4,LHS82CJPRAQBYG3W,TRUE,2,0.07891655
838790530,4/16/2019,201904,2019,2019.2904,USA,UNITED STATES,USA,,,,,,,,LEG,LEGISLATURE,,,,,,LEG,,,1,110,110,11,3,-2,2,1,2,-5.905511811,2,"Nebraska, United States",US,USNE,,41.1289,-98.2883,NE,2,"Nebraska, United States",US,USNE,,41.1289,-98.2883,NE,2,"Nebraska, United States",US,USNE,,41.1289,-98.2883,NE,2.01904E+13,https://www.omaha.com/news/legislature/lawmakers-may-be-turning-to-bigger-increase-in-sales-tax/article_66bf1254-e779-56fa-93e8-652997108f21.html,0,0.1,5ec427ae4cedfd0008830f07,4,X7IHLJK9RO5NMVEF,TRUE,4,0.077962875,0,0.1,5ec427ae4cedfd0008830f07,4,GZCJN30XRB7E12M4,TRUE,2,0.079870224
838790531,4/16/2019,201904,2019,2019.2904,USA,KENTUCKY,USA,,,,,,,,MED,SPOKESMAN,,,,,,MED,,,0,10,10,1,1,0,5,1,5,-2.634730539,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2.01904E+13,https://www.rollcall.com/news/congress/kentucky-congressman-takes-umbrage-at-rep-alexandria-ocasio-cortez-tweet-rescinds-invitation-to-coal-mine,0,0.1,5ec427ae4cedfd0008830f07,4,1E6COFA8QJRX24GZ,TRUE,4,0.106334686,0,0.1,5ec427ae4cedfd0008830f07,4,KPUZEHN4TWDIMC8Y,TRUE,2,0.111103058
838790532,4/16/2019,201904,2019,2019.2904,USA,UNITED STATES,USA,,,,,,,,MED,WEBSITE,,,,,,MED,,,1,51,51,5,1,3.4,2,1,2,3.846153846,3,"Springfield, Maryland, United States",US,USMD,MD031,38.9673,-77.1147,591337,3,"Springfield, Maryland, United States",US,USMD,MD031,38.9673,-77.1147,591337,3,"Springfield, Maryland, United States",US,USMD,MD031,38.9673,-77.1147,591337,2.01904E+13,http://www.sbwire.com/press-releases/springfield-va-carpet-cleaning-and-water-restoration-company-launches-new-website-1196009.htm,0,0.1,5ec427ae4cedfd0008830f07,4,KR53VP0217AJBLI9,TRUE,4,0.081062317,0,0.1,5ec427ae4cedfd0008830f07,4,X05UINTG186AWYZO,TRUE,0,0.07891655
838790533,4/16/2019,201904,2019,2019.2904,USA,KENTUCKY,USA,,,,,,,,MED,SPOKESMAN,,,,,,MED,,,0,80,80,8,2,5,7,1,7,-2.634730539,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2.01904E+13,https://www.rollcall.com/news/congress/kentucky-congressman-takes-umbrage-at-rep-alexandria-ocasio-cortez-tweet-rescinds-invitation-to-coal-mine,0,0.1,5ec427ae4cedfd0008830f07,4,J849VFA2DQE5HSWZ,TRUE,4,0.07891655,0,0.1,5ec427ae4cedfd0008830f07,4,KMOJLINS72CV6P04,TRUE,3,0.076770782
838790534,4/16/2019,201904,2019,2019.2904,USA,PITTSBURGH,USA,,,,,,,,MED,GAZETTE,,,,,,MED,,,1,193,193,19,4,-10,2,1,2,-2.123142251,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,2.01904E+13,https://www.recode.net/2019/4/16/18402131/recode-daily-wired-facebook-google-eu-notre-dame-fire-pulitzer-prize,0,0.1,5ec427ae4cedfd0008830f07,4,JUKVYRDXEZAO6SB1,TRUE,4,0.077486038,0,0.1,5ec427ae4cedfd0008830f07,4,ISZWK5H2T87ECYR6,TRUE,2,0.080347061
838790535,4/16/2019,201904,2019,2019.2904,USA,ALABAMA,USA,,,,,,,,MEX,MEXICO,MEX,,,,,,,,0,43,43,4,1,2.8,5,1,5,-0.530035336,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,1,Mexico,MX,MX,,23,-102,MX,1,Mexico,MX,MX,,23,-102,MX,2.01904E+13,https://www.msn.com/en-us/weather/topstories/cruise-ship-passengers-witness-rescue-of-cubans-lost-at-sea-people-were-cheering/ar-BBVY8OU,0,0.1,5ec427ae4cedfd0008830f07,4,J9PN6M1B3QVHOGUE,TRUE,4,0.078439713,0,0.1,5ec427ae4cedfd0008830f07,4,WPQGOALSXKBJ27H0,TRUE,3,0.118970871
838790536,4/16/2019,201904,2019,2019.2904,USA,UNITED STATES,USA,,,,,,,,MIL,MILITARY,,,,,,MIL,,,1,131,131,13,3,-5.8,8,1,8,1.526717557,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,2.01904E+13,http://freerepublic.com/focus/f-news/3742364/posts,0,0.1,5ec427ae4cedfd0008830f07,4,AC52GE0YU7Q4HLTW,TRUE,4,0.077962875,0,0.1,5ec427ae4cedfd0008830f07,4,TQK7PWJLR9YUN1MI,TRUE,1,0.123500824
838790537,4/16/2019,201904,2019,2019.2904,USA,AMERICAN,USA,,,,,,,,MNCUSA,DELTA AIR LINES,USA,,,,,MNC,,,1,57,57,5,1,8,10,1,10,5.045408678,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,2.01904E+13,https://news.yahoo.com/5-must-see-highlights-delta-145200287.html,0,0.1,5ec427ae4cedfd0008830f07,4,MZF2ECQVX73AO1GT,TRUE,4,0.079870224,0,0.1,5ec427ae4cedfd0008830f07,4,PYH6X4CA2KJGLFI5,TRUE,0,0.078439713
838790538,4/16/2019,201904,2019,2019.2904,USA,UNITED STATES,USA,,,,,,,,NOR,NORWAY,NOR,,,,,,,,1,60,60,6,2,6,2,1,2,1.866404715,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,4,"Oslo, Oslo, Norway",NO,NO12,23413,59.9167,10.75,-273837,4,"Oslo, Oslo, Norway",NO,NO12,23413,59.9167,10.75,-273837,2.01904E+13,https://www.theartnewspaper.com/news/does-a-minnesota-college-own-a-portrait-by-edvard-munch,0,0.1,5ec427ae4cedfd0008830f07,4,GJN9C5MOLZSY7RDE,TRUE,4,0.079393387,0,0.1,5ec427ae4cedfd0008830f07,4,42ZF6G35NRUWJ7IC,TRUE,0,0.062704086
838790539,4/16/2019,201904,2019,2019.2904,USA,UNITED STATES,USA,,,,,,,,OPP,ACTIVIST,,,,,,OPP,,,0,111,111,11,3,-2,4,1,4,-8.126410835,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,2.01904E+13,https://www.businessinsider.com/trump-no-regrets-about-attacking-rep-ilhan-omar-over-911-comments-2019-4,0,0.1,5ec427ae4cedfd0008830f07,4,1MXL4NZT8F3S02UD,TRUE,4,0.077962875,1001,0.1,5ec427ae4cedfd0008830f07,4,4DY0OGP2E5L6I8Q7,TRUE,2,1001.170874
838790540,4/16/2019,201904,2019,2019.2904,USA,ALABAMA,USA,,,,,,,,OPP,PRISONER,,,,,,OPP,,,1,112,112,11,3,-2,3,3,3,1.692747522,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2.01904E+13,https://www.mix96.co.uk/news/showbiz/2852800/its-my-dream-kim-kardashian-hits-back-at-critics-of-her-law-studies/,0,0.1,5ec427ae4cedfd0008830f07,4,I6KM05WXHAL3QNC1,TRUE,4,0.080108643,0,0.1,5ec427ae4cedfd0008830f07,4,7XAHKGROSVMC849Z,TRUE,1,0.080108643
838790541,4/16/2019,201904,2019,2019.2904,USA,ALABAMA,USA,,,,,,,,OPP,PRISONER,,,,,,OPP,,,1,112,112,11,3,-2,3,3,3,1.692747522,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2.01904E+13,https://www.mix96.co.uk/news/showbiz/2852800/its-my-dream-kim-kardashian-hits-back-at-critics-of-her-law-studies/,0,0.1,5ec427ae4cedfd0008830f07,4,TF8UZ0BK79X3LSVH,TRUE,4,0.081062317,0,0.1,5ec427ae4cedfd0008830f07,4,O8KW5J9DU1BYE4HX,TRUE,1,0.080108643
838790542,4/16/2019,201904,2019,2019.2904,USA,ALABAMA,USA,,,,,,,,OPP,PRISONER,,,,,,OPP,,,1,173,173,17,4,-5,6,3,6,1.692747522,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2,"Alabama, United States",US,USAL,,32.799,-86.8073,AL,2.01904E+13,https://www.mix96.co.uk/news/showbiz/2852800/its-my-dream-kim-kardashian-hits-back-at-critics-of-her-law-studies/,0,0.1,5ec427ae4cedfd0008830f07,4,35SWNMOG926ZATP8,TRUE,4,0.080108643,0,0.1,5ec427ae4cedfd0008830f07,4,CYDMS1QWAE69XB4L,TRUE,1,0.078678131
838790543,4/16/2019,201904,2019,2019.2904,USA,UNITED STATES,USA,,,,,,,,OPP,PROTESTER,,,,,,OPP,,,0,180,180,18,4,-9,4,1,4,-8.375451264,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,2.01904E+13,https://freedomoutpost.com/why-does-rep-ilhan-omars-life-matter-more-than-republicans/,0,0.1,5ec427ae4cedfd0008830f07,4,8LSKODAG2WZ09RX1,TRUE,4,0.080108643,0,0.1,5ec427ae4cedfd0008830f07,4,VL3M9HYR7N1WSPCI,TRUE,2,0.081300735
838790544,4/16/2019,201904,2019,2019.2904,USA,NEW YORK,USA,,,,,,,,PRT,PORTUGUESE,PRT,,,,,,,,0,172,172,17,4,-5,6,1,6,-3.832752613,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,1,Portugal,PO,PO,,39.5,-8,PO,1,Portugal,PO,PO,,39.5,-8,PO,2.01904E+13,https://www.upi.com/Top_News/US/2019/04/16/Natural-History-museum-drops-gala-for-Brazilian-President-Jair-Bolsonaro/1821555423628/,0,0.1,5ec427ae4cedfd0008830f07,4,P0TFHR2NDL6Q1XWS,TRUE,4,0.081300735,0,0.1,5ec427ae4cedfd0008830f07,4,FXKIGM34P2H6SQLB,TRUE,2,0.07724762
838790545,4/16/2019,201904,2019,2019.2904,USA,WASHINGTON,USA,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,36,36,3,1,4,1,1,1,-4.081632653,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,2.01904E+13,http://www.israeltoday.co.il/NewsItem/tabid/178/nid/36435/Default.aspx,0,0.1,5ec427ae4cedfd0008830f07,4,03W9GACFYRHENPMI,TRUE,4,0.07891655,0,0.1,5ec427ae4cedfd0008830f07,4,WN7XJ5YSFGMA3KUB,TRUE,3,0.075817108
838790546,4/16/2019,201904,2019,2019.2904,USA,WASHINGTON,USA,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,40,40,4,1,1,1,1,1,-4.081632653,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,2.01904E+13,http://www.israeltoday.co.il/NewsItem/tabid/178/nid/36435/Default.aspx,0,0.1,5ec427ae4cedfd0008830f07,4,VKSREQPC49HYBOFA,TRUE,4,0.08058548,0,0.1,5ec427ae4cedfd0008830f07,4,2F19IPYE7T0DLVMG,TRUE,3,0.076770782
